order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,units_returned
120115,2025-02-27,DE10,P387564,In-Store,1,34.0,0.0,0
116593,2025-01-26,UK10,P409988,In-Store,1,35.0,0.1,0
161889,2024-12-16,AE10,P428222,Travel Retail,1,30.0,0.1,0
127667,2025-04-09,DE10,P461636,In-Store,1,11.0,0.0,0
118249,2024-01-10,UK10,P476550,In-Store,1,35.0,0.0,0
123972,2024-11-30,DE10,P397465,In-Store,1,8.0,0.0,0
156632,2024-09-15,AE10,P501516,Travel Retail,1,55.0,0.0,0
110248,2025-06-28,FR10,P449342,In-Store,1,20.0,0.2,0
131399,2025-02-09,US10,P500992,In-Store,1,25.0,0.0,0
101656,2024-08-02,FR10,P422275,In-Store,1,26.0,0.0,0
157355,2025-03-24,AE10,P434410,Travel Retail,1,46.0,0.0,0
139289,2025-06-17,US10,P481348,In-Store,1,62.0,0.0,0
127538,2025-02-05,DE10,P7844,In-Store,1,67.0,0.0,0
155291,2025-06-09,AE10,P504044,Travel Retail,1,54.0,0.0,0
165467,2024-11-29,MA10,P477168,In-Store,2,19.0,0.0,0
139285,2025-05-30,US10,P481348,In-Store,1,62.0,0.2,0
131982,2025-03-21,US10,P459301,In-Store,1,45.0,0.1,0
120449,2025-04-03,DE10,P468161,In-Store,1,46.0,0.2,0
155251,2025-04-14,AE10,P471101,Travel Retail,1,50.0,0.0,0
105911,2024-01-19,FR10,P480636,In-Store,1,15.99,0.0,0
112689,2025-04-23,UK10,P454941,In-Store,1,47.0,0.1,0
160414,2025-04-06,AE10,P461185,Travel Retail,2,35.0,0.0,0
161945,2025-04-03,AE10,P501284,Travel Retail,1,28.0,0.0,0
115577,2024-12-06,UK10,P471076,In-Store,1,29.0,0.0,0
101107,2024-03-05,FR10,P500787,In-Store,1,18.0,0.1,0
101727,2024-03-09,FR10,P461636,In-Store,1,11.0,0.15,0
154725,2025-03-23,US20,P479969,Online,1,24.0,0.0,0
147200,2024-12-12,US20,P472044,Online,1,45.0,0.0,0
129020,2024-06-02,US10,P444990,In-Store,1,22.0,0.0,0
102586,2025-04-16,FR10,P467038,In-Store,1,28.0,0.0,1
161626,2024-11-16,AE10,P504789,Travel Retail,1,18.0,0.0,0
166247,2025-02-06,MA10,P434410,In-Store,1,46.0,0.0,0
143252,2025-03-22,US10,P482694,In-Store,1,23.0,0.0,0
117140,2024-05-03,UK10,P107319,In-Store,1,29.0,0.0,0
125241,2024-01-14,DE10,P472044,In-Store,1,45.0,0.0,0
144398,2024-09-27,US20,P183916,Online,1,30.0,0.0,0
144519,2024-07-01,US20,P448200,Online,1,75.0,0.0,0
165755,2025-01-31,MA10,P468353,In-Store,1,18.0,0.0,0
117597,2025-03-07,UK10,P469440,In-Store,1,34.0,0.15,0
108347,2025-03-06,FR10,P420699,In-Store,1,70.0,0.0,0
142101,2024-03-03,US10,P502306,In-Store,1,33.0,0.0,0
110942,2025-01-26,FR10,P480634,In-Store,1,10.99,0.0,0
137138,2024-07-17,US10,P387564,In-Store,2,34.0,0.0,0
100381,2025-06-08,FR10,P409988,In-Store,2,35.0,0.0,1
121425,2024-11-03,DE10,P456975,In-Store,1,90.0,0.1,0
161028,2025-02-02,AE10,P107319,Travel Retail,1,29.0,0.0,0
137820,2024-08-02,US10,P49848448,In-Store,3,30.0,0.0,0
128156,2024-04-26,DE10,P54433,In-Store,1,28.0,0.0,0
159576,2025-06-08,AE10,P429675,Travel Retail,1,45.0,0.1,0
128605,2024-11-23,US10,P481370,In-Store,1,22.0,0.0,0
143110,2024-03-10,US10,P479830,In-Store,1,34.0,0.0,0
105690,2024-01-06,FR10,P76000,In-Store,1,130.0,0.0,0
100764,2025-06-28,FR10,P442742,In-Store,1,55.0,0.0,1
135720,2024-02-22,US10,P413684,In-Store,1,20.0,0.1,0
150252,2025-04-14,US20,P483654,Online,1,40.0,0.1,0
147329,2024-06-09,US20,P389524,Online,1,205.0,0.0,0
125134,2025-04-01,DE10,P480529,In-Store,1,10.0,0.0,0
161056,2024-05-10,AE10,P408218,Travel Retail,1,25.0,0.0,0
158718,2024-05-28,AE10,P481370,Travel Retail,1,22.0,0.0,0
162260,2024-04-13,AE10,P504064,Travel Retail,1,15.0,0.0,0
160268,2024-11-02,AE10,P501435,Travel Retail,1,27.0,0.0,0
105616,2024-04-07,FR10,P375534,In-Store,1,28.0,0.0,0
114285,2025-06-25,UK10,P475118,In-Store,1,32.0,0.2,0
138497,2024-10-18,US10,P500787,In-Store,1,18.0,0.0,0
102271,2025-04-16,FR10,P109911,In-Store,2,33.0,0.0,1
151153,2025-05-16,US20,P476550,Online,1,35.0,0.0,1
144082,2025-06-29,US20,P456007,Online,1,13.0,0.0,0
166235,2025-04-02,MA10,P453929,In-Store,1,88.0,0.2,0
131143,2024-05-17,US10,P457458,In-Store,1,24.0,0.0,0
115853,2024-10-10,UK10,P294018,In-Store,1,23.0,0.0,0
127499,2025-03-28,DE10,P479732,In-Store,2,7.2,0.0,0
164901,2025-01-04,MA10,P430910,In-Store,1,50.0,0.0,0
103281,2024-09-15,FR10,P470542,In-Store,1,16.0,0.0,0
144406,2024-12-19,US20,P183916,Online,1,30.0,0.0,0
164058,2024-08-06,MA10,P475981,In-Store,1,13.0,0.0,0
123330,2024-08-24,DE10,P444990,In-Store,1,22.0,0.0,0
108007,2025-03-14,FR10,P483474,In-Store,1,26.0,0.0,0
107476,2024-06-05,FR10,P436757,In-Store,1,45.0,0.0,0
160184,2024-05-14,AE10,P439672,Travel Retail,1,22.0,0.0,0
121937,2024-07-09,DE10,P399503,In-Store,1,23.0,0.0,0
141668,2025-01-06,US10,P504453,In-Store,1,86.0,0.0,1
150342,2025-06-02,US20,P472317,Online,1,25.0,0.0,0
101855,2025-04-26,FR10,P478239,In-Store,1,42.0,0.0,0
138704,2025-06-03,US10,P470525,In-Store,1,40.0,0.0,0
124950,2025-01-10,DE10,P454083,In-Store,1,210.0,0.0,0
142901,2025-06-24,US10,P477168,In-Store,1,19.0,0.0,0
131974,2025-01-13,US10,P459301,In-Store,1,45.0,0.0,0
102494,2025-04-12,FR10,P296439,In-Store,1,32.0,0.2,0
102168,2024-09-19,FR10,P476011,In-Store,1,30.0,0.0,0
107475,2024-05-27,FR10,P436757,In-Store,1,45.0,0.1,0
150438,2024-08-12,US20,P434410,Online,2,46.0,0.0,0
142116,2024-05-25,US10,P502306,In-Store,1,33.0,0.0,1
162810,2024-10-22,AE10,P502185,Travel Retail,1,45.0,0.15,0
134363,2024-11-21,US10,P296439,In-Store,1,32.0,0.0,0
123073,2025-03-20,DE10,P422275,In-Store,1,26.0,0.0,0
159061,2024-04-10,AE10,P389524,Travel Retail,1,205.0,0.1,1
122078,2024-07-21,DE10,P502306,In-Store,1,33.0,0.0,0
127646,2024-10-13,DE10,P461636,In-Store,1,11.0,0.0,0
130190,2024-12-04,US10,P431187,In-Store,1,28.0,0.0,0
118567,2025-05-22,UK10,P457429,In-Store,1,14.0,0.0,1
113635,2025-01-17,UK10,P471009,In-Store,1,42.0,0.0,0
108037,2024-04-21,FR10,P434410,In-Store,1,46.0,0.0,0
113458,2024-09-11,UK10,P470246,In-Store,1,70.0,0.15,0
161598,2024-01-04,AE10,P504789,Travel Retail,1,18.0,0.0,0
145676,2024-12-10,US20,P430910,Online,1,50.0,0.0,1
138281,2024-09-05,US10,P462417,In-Store,1,95.0,0.0,0
133637,2025-01-12,US10,P477822,In-Store,1,32.0,0.0,0
104319,2024-12-29,FR10,P91627362,In-Store,1,24.0,0.1,0
127037,2025-03-08,DE10,P34402,In-Store,1,48.0,0.0,0
164814,2025-06-06,MA10,P399503,In-Store,1,23.0,0.1,0
145864,2025-03-13,US20,P472065,Online,1,8.0,0.0,1
117104,2025-03-15,UK10,P444990,In-Store,2,22.0,0.0,0
139268,2025-01-02,US10,P481348,In-Store,1,62.0,0.15,0
110516,2024-10-21,FR10,P387939,In-Store,1,86.0,0.0,0
122013,2024-06-25,DE10,P457429,In-Store,1,14.0,0.0,0
125961,2024-05-11,DE10,P427393,In-Store,1,55.0,0.15,0
138179,2025-04-15,US10,P476430,In-Store,1,39.0,0.0,0
105861,2025-06-27,FR10,P477741,In-Store,3,32.0,0.0,0
113961,2025-02-18,UK10,P405602,In-Store,1,20.0,0.0,1
102732,2024-03-03,FR10,P502185,In-Store,1,45.0,0.0,0
123423,2024-03-30,DE10,P501760,In-Store,1,38.0,0.0,0
121324,2024-01-26,DE10,P473145,In-Store,1,70.0,0.1,0
152013,2024-10-12,US20,P439406,Online,1,125.0,0.0,0
146794,2025-01-12,US20,P453929,Online,1,88.0,0.2,0
112228,2024-05-24,UK10,P500687,In-Store,1,26.0,0.0,0
146591,2025-03-12,US20,P500256,Online,1,28.0,0.0,0
102522,2024-03-02,FR10,P467038,In-Store,1,28.0,0.0,0
150236,2025-01-13,US20,P483654,Online,1,40.0,0.0,0
119636,2025-01-17,UK10,P505250,In-Store,1,62.0,0.0,0
146760,2025-06-07,US20,P476011,Online,1,30.0,0.0,0
130879,2024-01-19,US10,P475951,In-Store,1,30.0,0.0,0
105516,2025-03-09,FR10,P479830,In-Store,1,34.0,0.0,0
135083,2024-12-27,US10,P76000,In-Store,1,130.0,0.0,0
120494,2025-06-21,DE10,P479829,In-Store,1,28.0,0.0,0
121054,2024-04-09,DE10,P484052,In-Store,1,12.0,0.0,0
110734,2024-08-27,FR10,P448730,In-Store,1,42.0,0.0,1
138996,2024-03-08,US10,P461185,In-Store,1,35.0,0.0,0
148851,2025-04-23,US20,P434440,Online,1,40.0,0.0,1
143284,2024-02-20,US10,P46587789,In-Store,1,24.0,0.0,0
134030,2024-06-01,US10,P476011,In-Store,1,30.0,0.0,1
129163,2025-05-11,US10,P504794,In-Store,1,28.0,0.0,0
151802,2024-07-14,US20,P504519,Online,1,58.0,0.0,0
130327,2024-09-21,US10,P473145,In-Store,1,70.0,0.0,0
164889,2025-06-21,MA10,P471242,In-Store,1,22.0,0.0,0
155490,2025-04-01,AE10,P476550,Travel Retail,1,35.0,0.0,0
129347,2025-05-24,US10,P469439,In-Store,1,16.0,0.15,0
134311,2025-06-19,US10,P428222,In-Store,1,30.0,0.1,0
144669,2025-02-26,US20,P440305,Online,1,44.0,0.0,0
133329,2025-02-07,US10,P503762,In-Store,1,19.0,0.0,0
154170,2024-05-08,US20,P399503,Online,1,23.0,0.0,0
126389,2024-11-01,DE10,P466426,In-Store,1,32.0,0.0,0
129609,2025-04-27,US10,P467944,In-Store,1,45.0,0.0,0
163506,2024-04-08,MA10,P446816,In-Store,1,25.0,0.0,0
125837,2024-11-20,DE10,P475981,In-Store,1,13.0,0.0,0
156309,2024-02-13,AE10,P469195,Travel Retail,1,52.0,0.0,0
100893,2024-08-30,FR10,P461185,In-Store,1,35.0,0.1,0
126625,2025-04-13,DE10,P483678,In-Store,1,58.0,0.2,0
158999,2025-03-02,AE10,P504453,Travel Retail,1,86.0,0.0,0
111725,2024-07-06,UK10,P504789,In-Store,1,18.0,0.0,0
110502,2024-04-22,FR10,P387939,In-Store,1,86.0,0.0,0
162239,2025-03-04,AE10,P467120,Travel Retail,1,39.0,0.0,0
165174,2024-02-28,MA10,P469197,In-Store,1,30.0,0.0,0
116914,2024-06-19,UK10,P446816,In-Store,1,25.0,0.0,1
161932,2024-11-07,AE10,P501284,Travel Retail,1,28.0,0.0,0
115779,2024-05-20,UK10,P448730,In-Store,1,42.0,0.1,0
154234,2024-01-04,US20,P501965,Online,1,36.0,0.0,0
120249,2025-03-09,DE10,P503762,In-Store,1,19.0,0.15,0
121036,2025-04-09,DE10,P500445,In-Store,1,29.0,0.2,0
110670,2025-01-06,FR10,P408218,In-Store,1,25.0,0.0,0
134956,2024-03-30,US10,P455339,In-Store,1,7.8,0.0,0
108195,2024-03-09,FR10,P420019,In-Store,1,30.0,0.0,0
106268,2025-01-09,FR10,P504794,In-Store,1,28.0,0.0,0
131746,2025-02-05,US10,P478239,In-Store,1,42.0,0.0,0
165663,2025-02-11,MA10,P397465,In-Store,1,8.0,0.0,0
146458,2025-03-25,US20,P501360,Online,1,65.0,0.15,0
146087,2024-06-01,US20,P451225,Online,1,28.0,0.0,0
147419,2024-01-12,US20,P397627,Online,1,9.0,0.0,0
124876,2024-12-21,DE10,P395532,In-Store,1,6.0,0.2,0
105624,2024-05-16,FR10,P375534,In-Store,2,28.0,0.0,0
100022,2024-05-21,FR10,P505041,In-Store,1,15.0,0.0,0
164280,2025-01-10,MA10,P476690,In-Store,1,21.0,0.0,1
110691,2025-05-18,FR10,P408218,In-Store,1,25.0,0.0,0
114177,2024-03-17,UK10,P503762,In-Store,1,19.0,0.0,0
126304,2025-01-31,DE10,P429621,In-Store,1,275.0,0.0,0
136595,2024-12-21,US10,P501760,In-Store,1,38.0,0.2,0
151673,2024-06-14,US20,P478239,Online,1,42.0,0.0,0
153666,2025-01-04,US20,P473145,Online,1,70.0,0.0,0
101742,2024-06-06,FR10,P461636,In-Store,1,11.0,0.0,0
120390,2024-11-06,DE10,P502289,In-Store,1,20.0,0.0,0
136256,2024-08-18,US10,P434440,In-Store,1,40.0,0.0,0
160346,2024-04-11,AE10,P379995,Travel Retail,1,120.0,0.0,0
133544,2024-05-17,US10,P504849,In-Store,1,54.0,0.0,0
114759,2024-05-04,UK10,P470025,In-Store,1,35.0,0.0,0
160464,2024-06-27,AE10,P483474,Travel Retail,1,26.0,0.15,0
162737,2024-02-01,AE10,P413326,Travel Retail,1,30.0,0.1,0
134551,2024-10-12,US10,P294018,In-Store,1,23.0,0.0,0
142070,2024-05-20,US10,P504285,In-Store,1,86.0,0.1,0
113923,2024-05-25,UK10,P405602,In-Store,1,20.0,0.0,0
143826,2025-01-20,US10,P503815,In-Store,1,118.0,0.0,0
143370,2024-01-05,US10,P473260,In-Store,1,28.0,0.0,0
149167,2024-09-29,US20,P443834,Online,1,11.99,0.0,0
151297,2025-03-24,US20,P469828,Online,2,50.0,0.0,0
107025,2024-01-06,FR10,P428636,In-Store,1,25.0,0.0,0
107713,2024-10-05,FR10,P7844,In-Store,1,67.0,0.0,0
150121,2025-03-29,US20,P472452,Online,1,16.0,0.0,0
111036,2024-01-06,UK10,P479969,In-Store,1,24.0,0.1,0
149298,2024-01-21,US20,P501760,Online,1,38.0,0.0,0
142004,2024-08-10,US10,P417312,In-Store,1,24.0,0.0,0
158860,2024-02-23,AE10,P477822,Travel Retail,1,32.0,0.0,0
113083,2025-01-25,UK10,P476697,In-Store,1,30.0,0.0,0
166075,2024-01-15,MA10,P475951,In-Store,1,30.0,0.0,0
107072,2024-09-24,FR10,P428636,In-Store,1,25.0,0.0,0
165689,2024-10-09,MA10,P429952,In-Store,1,49.0,0.0,0
133670,2024-02-20,US10,P473185,In-Store,1,32.0,0.1,0
146619,2024-03-17,US20,P428636,Online,1,25.0,0.0,0
122277,2024-11-22,DE10,P471009,In-Store,1,42.0,0.0,0
146365,2024-07-14,US20,P500687,Online,1,26.0,0.1,0
141583,2024-11-07,US10,P399503,In-Store,2,23.0,0.0,0
151604,2024-03-28,US20,P502306,Online,1,33.0,0.0,0
111854,2024-03-04,UK10,P480636,In-Store,1,15.99,0.0,0
148447,2025-05-14,US20,P461185,Online,1,35.0,0.0,0
119712,2025-02-05,UK10,P502866,In-Store,1,16.0,0.0,0
163402,2024-11-07,MA10,P461636,In-Store,1,11.0,0.0,0
150041,2025-01-04,US20,P382378,Online,1,55.0,0.0,0
106182,2024-10-08,FR10,P479688,In-Store,1,10.0,0.0,0
129582,2024-10-25,US10,P467944,In-Store,1,45.0,0.0,0
145024,2024-04-04,US20,P501153,Online,1,72.0,0.0,0
118400,2024-05-29,UK10,P422275,In-Store,2,26.0,0.0,0
149472,2024-10-24,US20,P502289,Online,2,20.0,0.0,0
158129,2024-07-27,AE10,P416825,Travel Retail,1,58.0,0.0,0
120063,2024-02-03,DE10,P389524,In-Store,1,205.0,0.0,0
125045,2025-04-14,DE10,P504789,In-Store,1,18.0,0.0,0
157704,2025-02-09,AE10,P481348,Travel Retail,1,62.0,0.0,0
153183,2025-01-15,US20,P434399,Online,1,42.0,0.0,0
158438,2024-10-27,AE10,P470025,Travel Retail,1,35.0,0.2,0
164770,2024-03-16,MA10,P483706,In-Store,1,50.0,0.0,0
152016,2024-10-31,US20,P439406,Online,1,125.0,0.0,0
133601,2024-03-03,US10,P477822,In-Store,1,32.0,0.0,0
158941,2024-07-14,AE10,P476671,Travel Retail,1,28.0,0.15,0
144479,2024-11-23,US20,P504794,Online,1,28.0,0.0,0
108938,2024-04-06,FR10,P479732,In-Store,1,7.2,0.0,0
100392,2024-03-09,FR10,P473260,In-Store,1,28.0,0.1,0
142556,2025-05-29,US10,P461636,In-Store,1,11.0,0.1,0
135252,2024-06-14,US10,P480636,In-Store,1,15.99,0.0,1
142364,2025-05-08,US10,P431511,In-Store,1,32.0,0.0,1
133803,2025-02-16,US10,P477838,In-Store,1,24.0,0.0,0
114176,2024-03-16,UK10,P503762,In-Store,1,19.0,0.0,0
146652,2024-12-10,US20,P428636,Online,1,25.0,0.0,0
134350,2024-09-08,US10,P296439,In-Store,1,32.0,0.0,0
154454,2024-01-26,US20,P428222,Online,1,30.0,0.0,0
119158,2024-08-20,UK10,P12790,In-Store,1,38.0,0.0,0
123833,2025-02-23,DE10,P475951,In-Store,1,30.0,0.1,0
111878,2024-09-13,UK10,P480636,In-Store,1,15.99,0.0,0
118292,2024-12-20,UK10,P476550,In-Store,1,35.0,0.0,0
133189,2025-06-21,US10,P440305,In-Store,1,44.0,0.0,0
138284,2024-09-21,US10,P462417,In-Store,1,95.0,0.2,0
116376,2024-02-22,UK10,P482509,In-Store,1,45.0,0.0,0
163382,2025-03-29,MA10,P420019,In-Store,1,30.0,0.15,0
141120,2024-05-26,US10,P476690,In-Store,2,21.0,0.0,0
115646,2024-11-17,UK10,P502068,In-Store,1,12.0,0.0,0
124566,2024-07-26,DE10,P109911,In-Store,1,33.0,0.0,0
145823,2024-07-27,US20,P472065,Online,1,8.0,0.0,1
117221,2025-02-20,UK10,P482755,In-Store,1,36.0,0.2,0
164794,2024-05-20,MA10,P399503,In-Store,1,23.0,0.15,0
158288,2024-09-02,AE10,P432239,Travel Retail,1,28.0,0.0,0
102418,2025-02-10,FR10,P469195,In-Store,1,52.0,0.0,0
129219,2025-01-31,US10,P457512,In-Store,1,55.0,0.0,0
154900,2024-02-24,US20,P458630,Online,1,32.0,0.1,0
142503,2024-08-23,US10,P461636,In-Store,1,11.0,0.0,0
148845,2025-03-05,US20,P434440,Online,1,40.0,0.0,0
136484,2025-04-30,US10,P468353,In-Store,1,18.0,0.0,1
131913,2025-04-13,US10,P501284,In-Store,1,28.0,0.0,0
143293,2024-04-13,US10,P46587789,In-Store,1,24.0,0.0,0
117595,2025-02-28,UK10,P469440,In-Store,1,34.0,0.0,0
139126,2025-03-10,US10,P442742,In-Store,1,55.0,0.1,0
135638,2024-07-27,US10,P476428,In-Store,1,58.0,0.0,0
149839,2025-04-04,US20,P476690,Online,2,21.0,0.0,0
135942,2024-10-20,US10,P501721,In-Store,1,28.0,0.2,0
160806,2024-04-24,AE10,P477741,Travel Retail,1,32.0,0.1,0
162929,2024-02-10,AE10,P483706,Travel Retail,1,50.0,0.1,1
162365,2024-04-16,AE10,P501360,Travel Retail,1,65.0,0.0,0
100935,2025-04-26,FR10,P461185,In-Store,1,35.0,0.15,0
139219,2025-04-03,US10,P467120,In-Store,1,39.0,0.0,0
108538,2025-01-24,FR10,P504841,In-Store,1,20.0,0.0,0
148767,2025-02-03,US20,P294018,Online,1,23.0,0.0,0
139295,2024-02-07,US10,P504044,In-Store,1,54.0,0.0,0
149891,2025-06-13,US20,P501697,Online,1,34.0,0.0,0
104389,2024-06-14,FR10,P462387,In-Store,1,30.0,0.1,0
161240,2025-02-23,AE10,P471242,Travel Retail,1,22.0,0.0,1
112850,2024-06-18,UK10,P476011,In-Store,2,30.0,0.0,0
150890,2024-07-06,US20,P479830,Online,1,34.0,0.0,0
156675,2024-09-06,AE10,P473145,Travel Retail,2,70.0,0.0,0
113624,2024-09-16,UK10,P471009,In-Store,1,42.0,0.0,0
129501,2024-06-29,US10,P504054,In-Store,2,15.0,0.0,0
121346,2024-11-01,DE10,P473145,In-Store,1,70.0,0.1,0
130181,2024-10-08,US10,P431187,In-Store,1,28.0,0.1,0
131452,2024-09-27,US10,P501516,In-Store,1,55.0,0.1,0
115418,2025-06-21,UK10,P427393,In-Store,1,55.0,0.0,0
119575,2024-12-26,UK10,P502185,In-Store,1,45.0,0.0,0
136966,2024-12-11,US10,P467038,In-Store,1,28.0,0.0,0
157194,2025-01-09,AE10,P479688,Travel Retail,1,10.0,0.0,0
152721,2025-04-11,US20,P457458,Online,1,24.0,0.1,0
140037,2024-11-28,US10,P505041,In-Store,1,15.0,0.0,0
107711,2024-09-10,FR10,P7844,In-Store,1,67.0,0.0,0
162864,2024-12-02,AE10,P457512,Travel Retail,1,55.0,0.0,0
154354,2025-01-17,US20,P471076,Online,1,29.0,0.0,1
152405,2024-12-29,US20,P420699,Online,1,70.0,0.0,0
113638,2025-02-01,UK10,P471009,In-Store,1,42.0,0.0,0
147722,2025-04-03,US20,P6463,Online,1,63.0,0.1,0
158743,2025-02-17,AE10,P481370,Travel Retail,1,22.0,0.0,0
148306,2024-03-19,US20,P387564,Online,1,34.0,0.0,0
156875,2025-01-13,AE10,P500256,Travel Retail,1,28.0,0.0,0
146870,2025-01-11,US20,P431187,Online,1,28.0,0.0,0
159380,2025-05-12,AE10,P152203,Travel Retail,1,16.0,0.0,0
159953,2024-07-15,AE10,P476430,Travel Retail,1,39.0,0.0,0
149564,2024-01-07,US20,P432045,Online,1,29.0,0.0,0
139935,2024-06-02,US10,P429952,In-Store,1,49.0,0.0,0
165198,2025-02-19,MA10,P469197,In-Store,1,30.0,0.0,0
112373,2024-01-24,UK10,P457512,In-Store,1,55.0,0.0,0
133920,2025-05-14,US10,P449342,In-Store,1,20.0,0.0,0
137920,2024-07-02,US10,P481396,In-Store,1,42.0,0.0,0
143980,2025-03-04,US20,P477838,Online,1,24.0,0.15,0
112548,2024-12-09,UK10,P472452,In-Store,1,16.0,0.0,0
164435,2024-02-23,MA10,P183916,In-Store,1,30.0,0.0,0
139436,2025-06-14,US10,P474942,In-Store,1,25.0,0.0,0
139415,2025-01-05,US10,P474942,In-Store,1,25.0,0.0,0
165532,2025-06-09,MA10,P401771,In-Store,1,25.0,0.0,0
118244,2025-05-28,UK10,P481396,In-Store,1,42.0,0.0,0
147123,2024-05-02,US20,P501493,Online,1,65.0,0.0,0
158357,2024-10-01,AE10,P467038,Travel Retail,1,28.0,0.0,0
165738,2024-02-23,MA10,P468353,In-Store,1,18.0,0.0,0
118715,2025-06-25,UK10,P416725,In-Store,1,255.0,0.1,0
116496,2024-05-05,UK10,P470510,In-Store,1,92.0,0.0,0
122632,2025-06-05,DE10,P474942,In-Store,1,25.0,0.0,0
137363,2024-04-23,US10,P501965,In-Store,1,36.0,0.0,0
149204,2025-05-06,US20,P443834,Online,1,11.99,0.1,0
151284,2024-11-08,US20,P469828,Online,1,50.0,0.0,0
142389,2024-06-02,US10,P471009,In-Store,1,42.0,0.0,0
149176,2024-12-02,US20,P443834,Online,1,11.99,0.0,1
158713,2024-02-29,AE10,P481370,Travel Retail,1,22.0,0.0,0
161912,2025-05-28,AE10,P428222,Travel Retail,1,30.0,0.1,0
141831,2024-08-23,US10,P454018,In-Store,1,49.0,0.0,0
131623,2024-04-22,US10,P469440,In-Store,1,34.0,0.0,0
145490,2024-12-05,US20,P408218,Online,1,25.0,0.0,0
162559,2024-10-19,AE10,P435342,Travel Retail,1,75.0,0.0,0
116751,2025-02-24,UK10,P395532,In-Store,1,6.0,0.0,0
108361,2024-01-08,FR10,P455321,In-Store,1,55.0,0.1,1
115794,2024-12-25,UK10,P448730,In-Store,1,42.0,0.0,0
112197,2025-04-18,UK10,P500787,In-Store,1,18.0,0.0,0
163045,2024-06-29,MA10,P439672,In-Store,1,22.0,0.0,0
108881,2025-03-06,FR10,P395532,In-Store,1,6.0,0.0,0
146945,2025-05-13,US20,P427393,Online,1,55.0,0.0,0
160314,2024-09-21,AE10,P382378,Travel Retail,1,55.0,0.1,0
151386,2024-03-07,US20,P480636,Online,1,15.99,0.0,0
115265,2025-04-15,UK10,P502289,In-Store,1,20.0,0.0,0
157401,2024-12-08,AE10,P434399,Travel Retail,1,42.0,0.0,0
120315,2025-04-04,DE10,P439672,In-Store,1,22.0,0.0,0
144778,2024-03-14,US20,P91627362,Online,1,24.0,0.0,0
107863,2024-03-22,FR10,P450720,In-Store,2,25.0,0.15,0
159033,2024-08-22,AE10,P500445,Travel Retail,1,29.0,0.0,0
158462,2024-01-24,AE10,P502186,Travel Retail,1,59.0,0.0,0
122922,2024-03-29,DE10,P480634,In-Store,1,10.99,0.0,0
154071,2024-12-08,US20,P375938,Online,1,125.0,0.1,0
118843,2025-02-27,UK10,P413326,In-Store,1,30.0,0.1,1
131024,2024-11-24,US10,P432863,In-Store,1,53.0,0.0,0
104356,2025-06-23,FR10,P91627362,In-Store,1,24.0,0.0,0
151010,2024-10-22,US20,P477822,Online,1,32.0,0.0,0
131461,2024-12-27,US10,P501516,In-Store,1,55.0,0.0,0
148113,2025-06-29,US20,P481396,Online,1,42.0,0.2,0
104806,2024-11-03,FR10,P471226,In-Store,1,65.0,0.0,0
126337,2024-08-31,DE10,P472817,In-Store,1,32.0,0.0,0
130416,2025-05-15,US10,P463476,In-Store,1,78.0,0.0,0
149977,2025-01-18,US20,P468161,Online,1,46.0,0.0,0
157550,2024-03-05,AE10,P457458,Travel Retail,1,24.0,0.0,0
136253,2024-08-01,US10,P434440,In-Store,1,40.0,0.0,0
152276,2025-01-30,US20,P387261,Online,1,60.0,0.0,0
102561,2024-12-02,FR10,P467038,In-Store,1,28.0,0.2,0
109846,2024-06-05,FR10,P462417,In-Store,1,95.0,0.1,0
116939,2025-04-15,UK10,P446816,In-Store,1,25.0,0.0,0
115718,2025-04-19,UK10,P483678,In-Store,1,58.0,0.0,0
150311,2024-11-25,US20,P472317,Online,2,25.0,0.0,0
125172,2024-08-10,DE10,P397627,In-Store,1,9.0,0.0,0
142411,2024-11-01,US10,P471009,In-Store,1,42.0,0.0,0
108335,2024-11-30,FR10,P420699,In-Store,1,70.0,0.0,0
120422,2024-03-03,DE10,P468161,In-Store,1,46.0,0.1,0
151077,2024-09-26,US20,P467123,Online,2,55.0,0.0,0
159504,2024-07-03,AE10,P476690,Travel Retail,1,21.0,0.0,0
106943,2025-04-16,FR10,P501697,In-Store,1,34.0,0.1,1
163193,2025-03-05,MA10,P476865,In-Store,1,140.0,0.0,0
100593,2025-06-28,FR10,P482755,In-Store,1,36.0,0.0,0
163350,2025-04-19,MA10,P435342,In-Store,1,75.0,0.1,0
107968,2024-07-26,FR10,P483474,In-Store,1,26.0,0.0,0
129326,2025-02-22,US10,P469439,In-Store,1,16.0,0.0,0
152848,2025-01-05,US20,P475118,Online,1,32.0,0.1,0
164431,2025-05-03,MA10,P462387,In-Store,1,30.0,0.0,0
151989,2025-06-06,US20,P409988,Online,1,35.0,0.0,0
129672,2024-10-12,US10,P152203,In-Store,1,16.0,0.0,0
125351,2024-05-10,DE10,P471046,In-Store,1,62.0,0.0,0
107120,2025-06-03,FR10,P428636,In-Store,1,25.0,0.0,0
161664,2024-06-17,AE10,P468161,Travel Retail,1,46.0,0.0,0
132294,2025-06-10,US10,P504159,In-Store,1,48.0,0.2,0
133174,2025-04-10,US10,P440305,In-Store,2,44.0,0.0,1
125279,2025-04-18,DE10,P472044,In-Store,1,45.0,0.0,0
154561,2024-07-06,US20,P7844,Online,1,67.0,0.0,0
