movement_id,movement_date,plant_id,material_id,movement_type,quantity
56550,19.05.2025, US20,P470525,Goods Issue,-1.0
75874,01/29/2024,fr10,P461451,GR,3.0
32289,12.06.2025,US10,P469439,601,-1.0
42166,29.06.2024,US10 ,P470525,601,-1.0
82515,22.04.2024,DE10,P471009,101,1.0
4736,08-Jun-2025,FR10,P469197,601_GOODS_ISSUE_SALE,-1.0
90058,2024-06-17,us10,P389524,GR,1.0
5510,02/18/2024,fr10,P476430,GI Sale,-1.0
32070,02/09/2025,US10,P504794,601,-1.0
101177,10-Feb-2025, AE10,P501435,Goods Receipt,2.0
80362,2024-12-30,UK10,P432239,101,1.0
61911,03/07/2025,AE10 ,P476697,Goods Issue,-1.0
99855,2024-02-12,AE10 ,P436757,Goods Receipt,1.0
35220,2025-02-17,US10,P229406,GI Sale,-2.0
60838,04/14/2025,AE10 ,P455339,601,
89575,16-Dec-2024, US10,P457429,Goods Receipt,2.0
74466,2024-09-09, FR10,P483678,GR,2.0
24483,2024-01-04,de10,P457429,GI Sale,-1.0
47018,15-May-2024,US10,P482694,601_GOODS_ISSUE_SALE,-1.0
15858,11-Jan-2025,uk10,P462387,601_GOODS_ISSUE_SALE,-2.0
29520,01/03/2025,DE10,P454941,GI Sale,-1.0
10363,12/18/2024, FR10,P471076,601,-1.0
23821,04/28/2025, DE10,P473145,601_GOODS_ISSUE_SALE,-1.0
41921,2025-02-05,US10,P434410,601,-2.0
46779,25-Apr-2025,US10 ,P420699,Goods Issue,-1.0
82520,01-Jul-2024,DE10,P471009,Goods Receipt,2.0
28173,22.03.2025, DE10,P473260,GI Sale,-1.0
97358,05/05/2025,US20,P473145,GR,6.0
67928,06/13/2025,ae10,P392004,601,-1.0
52263,08-Jun-2025,US20 ,P504281,Goods Issue,-1.0
101417,02.12.2024,ae10,P455321,GR,2.0
60394,21.11.2024, AE10,P462387,601_GOODS_ISSUE_SALE,-2.0
37892,02/07/2025,US10 ,P294018,601,-1.0
6563,08/29/2024,FR10 ,P229406,Goods Issue,-1.0
75383,25.03.2024,fr10,P420019,101,3.0
41053,01.11.2024,US10,P483706,Goods Issue,-1.0
2211,2024-09-15,fr10,P504127,601,-1.0
75606,2025-04-21,FR10,P471076,Goods Receipt,1.0
66226,17-Feb-2024,AE10,P434440,601,-1.0
15698,20-Jan-2024,UK10,P472065,GI Sale,-2.0
76591,02/12/2024,FR10,P480634,101_GOODS_RECEIPT,8.0
16037,04.06.2025,uk10,P434440,GI Sale,-1.0
46209,04/03/2025,us10,P471009,GI Sale,-1.0
87005,2024-12-30, US10,P502186,101,2.0
40470,2024-06-30,US10 ,P450720,Customer Return,2.0
68184,04/25/2024,MA10,P470542,601_GOODS_ISSUE_SALE,-1.0
32641,2024-12-28,us10,P152203,601_GOODS_ISSUE_SALE,-1.0
103110,04/21/2025,MA10 ,P476671,Goods Receipt,1.0
56273,02/13/2025, US20,P409988,601,-1.0
61604,02/17/2024,AE10 ,P378111,601,-2.0
10943,01.08.2024,FR10 ,P439672,601,-1.0
94846,27-Jan-2025,us20,P501751,Goods Receipt,2.0
27111,13-Jun-2024,de10,P482694,Goods Issue,-1.0
67799,05.05.2024,ae10,P502185,GI Sale,-1.0
78792,02/26/2024,uk10,P375534,101_GOODS_RECEIPT,3.0
70632,2024-08-23, MA10,P477168,Goods Issue,-1.0
60299,26-Jul-2024,AE10 ,P448200,Goods Issue,-1.0
19975,06/07/2025,uk10,P420019,601,-1.0
39194,2024-03-23,us10,P34402,601_GOODS_ISSUE_SALE,-1.0
38869,02/17/2025,us10,P502289,GI Sale,-1.0
89321,20-May-2024,us10,P434440,GR,1.0
85965,15.01.2024,de10,P470246,Goods Receipt,2.0
69507,2025-01-18, MA10,P502306,601_GOODS_ISSUE_SALE,-1.0
41794,2025-01-02, US10,P462417,651,1.0
100887,2025-03-10,AE10 ,P504364,Goods Receipt,1.0
31121,07.02.2025,DE10 ,P480636,GI Sale,-1.0
226,31.12.2023, UK10,P427393,Opening Balance,3.0
104638,02.06.2025,ma10,P476430,101,1.0
6450,01/11/2025, FR10,P429554,Goods Issue,-1.0
11407,22.05.2024, FR10,P427393,GI Sale,-1.0
82551,09-Sep-2024,DE10,P91627362,101_GOODS_RECEIPT,1.0
75270,07-Oct-2024,FR10,P483474,Goods Receipt,5.0
93283,04.11.2024, US20,P413326,GR,3.0
7302,01.05.2025,fr10,P481396,601_GOODS_ISSUE_SALE,-1.0
99297,06/30/2025,ae10,P479688,101_GOODS_RECEIPT,3.0
68909,2024-08-10,ma10,P428222,Goods Issue,-1.0
95344,08.04.2024, US20,P502866,Goods Receipt,2.0
17800,2024-12-01,UK10,P483678,GI Sale,-1.0
41390,23.04.2024,us10,P481396,601_GOODS_ISSUE_SALE,-1.0
43137,18.01.2024,us10,P503857,601_GOODS_ISSUE_SALE,-1.0
32022,02/13/2024,US10 ,P504794,601_GOODS_ISSUE_SALE,-1.0
76108,15.07.2024, FR10,P462417,GR,1.0
73700,2024-06-03,fr10,P500256,101_GOODS_RECEIPT,4.0
36730,02/03/2025,US10 ,P502185,601,-1.0
67071,2024-07-27,ae10,P109911,601_GOODS_ISSUE_SALE,-1.0
102424,07-Oct-2024,AE10 ,P395532,101,4.0
35162,12-Jun-2024,us10,P229406,GI Sale,-1.0
45382,01-Jul-2024,US10 ,P504453,601,-1.0
101048,05-May-2025,AE10 ,P472317,101_GOODS_RECEIPT,3.0
98548,2024-10-07,ae10,P501696,GR,1.0
83086,10-Feb-2025,DE10 ,P428636,101_GOODS_RECEIPT,1.0
103352,2024-06-03,MA10,P443834,101,2.0
35550,28-Sep-2024,US10,P476697,601_GOODS_ISSUE_SALE,-2.0
103960,2025-04-07,ma10,P502068,Goods Receipt,3.0
97903,30.06.2025,us20,P433125,101_GOODS_RECEIPT,1.0
92744,02-Jun-2025,US20 ,P467973,101_GOODS_RECEIPT,2.0
103327,29-Jan-2024,ma10,P459301,101_GOODS_RECEIPT,2.0
5345,02-Apr-2025,fr10,P504281,Goods Issue,-1.0
56742,2025-01-02,US20,P420699,601_GOODS_ISSUE_SALE,-1.0
104887,15-Jan-2024,MA10,P413326,GR,3.0
90977,16.12.2024,US10 ,P504187,GR,4.0
34396,2025-01-09,US10,P456975,601_GOODS_ISSUE_SALE,-1.0
22230,10/27/2024,DE10 ,P467038,Goods Issue,-1.0
85635,2024-05-20,DE10 ,P502068,GR,6.0
89727,2025-04-21,US10 ,P458630,101,1.0
18933,2024-06-01, UK10,P504044,601,-1.0
78805,2024-09-23,UK10 ,P375534,GR,1.0
64208,30-Jan-2024,AE10,P500992,GI Sale,-1.0
52493,26-Mar-2024,US20,P461185,601_GOODS_ISSUE_SALE,-1.0
94583,26-Aug-2024,us20,P481396,Goods Receipt,2.0
58386,01.03.2025,US20 ,P482509,651_CUSTOMER_RETURN,1.0
37775,2025-02-04, US10,P470542,Goods Issue,-1.0
67868,2024-12-02,ae10,P457512,601_GOODS_ISSUE_SALE,-1.0
99640,24-Mar-2025, AE10,P416725,GR,3.0
56881,02-May-2024,US20 ,P502186,Goods Issue,-2.0
42239,08-Mar-2024,US10,P109911,GI Sale,-1.0
33239,20.07.2024,US10 ,P501696,GI Sale,-1.0
24829,20.05.2025,DE10 ,P471009,Goods Issue,-1.0
80385,2024-07-01,UK10 ,P422275,GR,1.0
94694,2024-02-26,US20,P387564,101_GOODS_RECEIPT,2.0
82558,16-Dec-2024, DE10,P91627362,101_GOODS_RECEIPT,2.0
61922,06/14/2025,ae10,P476697,GI Sale,-1.0
23437,06/12/2025,de10,P470542,Goods Issue,-1.0
12143,21-Mar-2024,FR10,P504064,601_GOODS_ISSUE_SALE,-1.0
12618,02/13/2024,FR10 ,P502068,Return,1.0
36599,2024-08-18,US10 ,P504281,GI Sale,-1.0
82491,09-Sep-2024,DE10,P476697,101,3.0
84026,07/01/2024, DE10,P432045,GR,2.0
13473,2024-02-11,uk10,P450720,Return,1.0
55281,20.03.2025,US20,P477822,GI Sale,-1.0
103648,2025-06-16,MA10,P500687,GR,1.0
32037,06-May-2024,US10,P504794,601_GOODS_ISSUE_SALE,-1.0
103193,04/21/2025,ma10,P375534,101_GOODS_RECEIPT,2.0
22288,03-Dec-2024, DE10,P470525,Return,1.0
102573,05.05.2025,ae10,P405602,101,1.0
40467,2024-06-07,US10,P450720,Goods Issue,-1.0
65381,09/11/2024,AE10 ,P480152,GI Sale,-1.0
61090,06/03/2024, AE10,P503762,601,-1.0
11697,2025-02-04, FR10,P475118,GI Sale,-1.0
58764,22.02.2025,us20,P501965,601,-1.0
48926,03-Mar-2025, US20,P504159,GI Sale,-1.0
15442,06.02.2024, UK10,P475951,601_GOODS_ISSUE_SALE,-2.0
61822,12-Jul-2024,AE10,P479688,601,
103534,15-Jan-2024,MA10,P479732,GR,3.0
2336,2024-02-22,fr10,P500787,601_GOODS_ISSUE_SALE,-1.0
10173,11-Dec-2024, FR10,P451225,601,-1.0
71842,2024-07-01,fr10,P482755,Goods Receipt,3.0
104421,20.05.2024,ma10,P469197,101,1.0
64526,25.01.2024,AE10,P397627,GI Sale,-1.0
29664,2025-04-21, DE10,P500992,601_GOODS_ISSUE_SALE,-1.0
15214,2024-10-13, UK10,P454018,Goods Issue,-1.0
64446,2024-03-22,AE10,P505250,Goods Issue,-1.0
22880,27-Sep-2024,de10,P479829,Goods Issue,-1.0
268,2023-12-31,UK10,P472044,000_OPENING_BALANCE,3.0
58805,28-Jun-2024,us20,P471076,GI Sale,-1.0
10492,28-Apr-2024, FR10,P395532,GI Sale,-1.0
83651,25.03.2024,DE10 ,P450720,101,2.0
77993,2024-05-06,UK10,P471009,GR,2.0
86119,2025-06-30,US10 ,P91627362,101,3.0
76561,25.03.2024, FR10,P502068,Goods Receipt,1.0
38611,2024-07-21,US10,P480636,601,-1.0
3332,16-Feb-2025,fr10,P501696,Goods Issue,-1.0
84398,25-Mar-2024, DE10,P107319,Goods Receipt,1.0
65650,05-Oct-2024,ae10,P480636,601_GOODS_ISSUE_SALE,-1.0
9443,10/31/2024,fr10,P476550,601_GOODS_ISSUE_SALE,-1.0
6432,16.07.2024, FR10,P429554,GI Sale,-1.0
43486,2025-01-10,us10,P387261,601_GOODS_ISSUE_SALE,-1.0
3648,22-May-2025, FR10,P458630,601,-1.0
56344,2025-05-24,us20,P439406,Goods Issue,-1.0
36676,2024-05-29,us10,P502185,601,-1.0
66510,2024-07-18,ae10,P269707,GI Sale,-1.0
4585,2024-02-26, FR10,P470542,651_CUSTOMER_RETURN,1.0
51296,05/29/2024, US20,P378111,Goods Issue,-1.0
82278,27-Jan-2025,DE10,P375938,Goods Receipt,1.0
14460,15.04.2025,UK10 ,P472452,GI Sale,-1.0
73069,01/29/2024,FR10,P501360,101,1.0
58420,08/12/2024, US20,P439672,GI Sale,-1.0
63138,2024-02-28,AE10 ,P470025,GI Sale,-1.0
95806,2024-11-18,US20 ,P474942,101_GOODS_RECEIPT,2.0
102386,2024-02-26,ae10,P501360,GR,1.0
88550,11.03.2024, US10,P470542,Goods Receipt,2.0
72236,10-Feb-2025,FR10,P504453,101,1.0
16368,21-Mar-2025,uk10,P466426,601_GOODS_ISSUE_SALE,-1.0
77987,12-Feb-2024,uk10,P471009,Goods Receipt,3.0
20354,09.10.2024, UK10,P481370,601_GOODS_ISSUE_SALE,-1.0
91901,05/05/2025,US10 ,P431511,GR,2.0
10058,05-Oct-2024,FR10 ,P455321,601,-1.0
61428,06-Jun-2025,AE10 ,P76000,601_GOODS_ISSUE_SALE,-1.0
88761,04-Nov-2024,US10 ,P500256,Goods Receipt,1.0
48866,2025-01-26,us20,P503857,601,-1.0
33139,07/04/2024,US10 ,P431187,601_GOODS_ISSUE_SALE,-1.0
48700,2024-06-16,US20 ,P91627362,Goods Issue,-1.0
66234,07/02/2024,AE10,P434440,601,
53596,2024-03-11,US20 ,P502289,GI Sale,-1.0
27063,03/17/2024,de10,P477741,GI Sale,-1.0
13792,2024-03-06,UK10 ,P501721,Goods Issue,-1.0
67061,2024-03-29,AE10,P109911,Goods Issue,-2.0
50957,10-Nov-2024,us20,P427393,601_GOODS_ISSUE_SALE,-1.0
49325,2024-10-13,US20,P413326,Goods Issue,-1.0
56375,2024-08-11,us20,P448730,Goods Issue,-1.0
25247,20.02.2025,DE10,P476671,601,-1.0
78362,20-May-2024,uk10,P478239,101_GOODS_RECEIPT,1.0
95029,02.12.2024,us20,P76000,101,3.0
73542,24.03.2025, FR10,P405602,101,5.0
92937,29.01.2024, US20,P455418,GR,2.0
91120,13-Jan-2025,US10,P413326,Goods Receipt,1.0
9717,27.01.2024,FR10 ,P504187,Goods Issue,
7819,10-Jan-2024,FR10,P483678,601_GOODS_ISSUE_SALE,-1.0
79269,02.12.2024,UK10,P76000,GR,1.0
18978,16.04.2024,UK10 ,P457458,Goods Issue,-1.0
104246,21-Oct-2024,ma10,P418122,101,
35684,31-Jan-2025,US10,P470025,Goods Issue,-1.0
75307,2024-11-18,fr10,P434410,101_GOODS_RECEIPT,2.0
31502,08.11.2024, US10,P481370,601_GOODS_ISSUE_SALE,-1.0
60803,12-Aug-2024,AE10 ,P455339,601,-1.0
73680,27.01.2025, FR10,P502866,Goods Receipt,4.0
100137,18-Nov-2024,ae10,P471226,GR,1.0
37887,28-Jan-2025,us10,P294018,601,-1.0
59604,31.07.2024,AE10 ,P443834,GI Sale,-1.0
46528,2024-04-15,US10 ,P382378,601,-1.0
21338,04.03.2024, UK10,P456006,Goods Issue,-1.0
16667,05/09/2024,UK10,P459301,601,-2.0
4744,17.02.2024,FR10 ,P470025,GI Sale,-1.0
12452,2024-05-16,FR10 ,P408218,601_GOODS_ISSUE_SALE,-1.0
31201,13.02.2025, DE10,P443834,601_GOODS_ISSUE_SALE,-1.0
25501,06/01/2024,DE10,P480634,601,-1.0
2405,2025-04-15,fr10,P500787,GI Sale,-1.0
84332,12-Feb-2024, DE10,P405602,GR,2.0
12145,2024-04-01,FR10,P504064,GI Sale,-1.0
61059,02-Jan-2025,AE10,P294018,Goods Issue,-1.0
87312,2024-03-25,US10,P501516,GR,1.0
48491,12-Sep-2024,us20,P504364,Goods Issue,-1.0
71312,01.05.2024,MA10,P501493,601,-1.0
20004,08/28/2024,uk10,P472044,GI Sale,-1.0
103103,2024-10-21,ma10,P476671,GR,4.0
10584,2025-03-21,fr10,P395532,651_CUSTOMER_RETURN,1.0
9714,2025-06-14, FR10,P434410,601_GOODS_ISSUE_SALE,-1.0
78921,08.04.2024,UK10,P471076,Goods Receipt,2.0
34038,03.03.2024,us10,P432863,601_GOODS_ISSUE_SALE,-1.0
10519,24-Jul-2024,FR10,P395532,601_GOODS_ISSUE_SALE,-1.0
80679,13.01.2025, UK10,P417312,101_GOODS_RECEIPT,5.0
74839,2025-06-16,FR10 ,P428636,101_GOODS_RECEIPT,2.0
40875,27.03.2025,US10,P501965,GI Sale,-1.0
28848,2025-02-05, DE10,P504064,GI Sale,-1.0
67587,02.01.2025,AE10 ,P397465,601,-1.0
86452,2024-01-29,US10,P504054,101,4.0
44157,10.03.2025, US10,P413326,GI Sale,-1.0
48914,11.11.2024,us20,P504159,601_GOODS_ISSUE_SALE,-1.0
37695,05/26/2025, US10,P296439,601,-1.0
59040,26-Feb-2024, US20,P7844,GI Sale,-1.0
74628,06/03/2024,FR10 ,P475951,101_GOODS_RECEIPT,2.0
44918,2024-07-25,us10,P501153,Goods Issue,-1.0
36089,16-May-2024,US10 ,P472452,GI Sale,-1.0
235,12/31/2023,UK10,P294018,000,3.0
77083,08.04.2024,UK10 ,P480636,Goods Receipt,2.0
26128,2025-05-24,de10,P429952,GI Sale,-1.0
12121,2025-05-17,FR10 ,P500992,601,-1.0
89984,03.06.2024,US10,P49848448,101_GOODS_RECEIPT,1.0
90472,02.12.2024, US10,P472317,Goods Receipt,1.0
65368,06/08/2024,AE10 ,P480152,GI Sale,-1.0
87255,09.09.2024,us10,P456975,GR,1.0
88438,04/07/2025, US10,P501435,101,2.0
9404,02/10/2024, FR10,P476550,GI Sale,-1.0
78840,2024-09-09,uk10,P427393,101_GOODS_RECEIPT,2.0
86403,2024-09-09,US10 ,P505250,101,1.0
60777,06.01.2024,ae10,P455339,GI Sale,-1.0
99419,01-Jul-2024, AE10,P481396,101,2.0
90271,19.05.2025, US10,P434410,Goods Receipt,1.0
41684,2025-06-01,US10 ,P476430,601_GOODS_ISSUE_SALE,-1.0
68860,22.02.2025,MA10 ,P504849,GI Sale,-1.0
15734,07/08/2024,UK10 ,P472065,GI Sale,-1.0
62961,12/11/2024,ae10,P502252,601_GOODS_ISSUE_SALE,-1.0
10904,06/20/2025,FR10 ,P453929,601,-1.0
45577,10/20/2024,US10,P454018,Goods Issue,-1.0
40925,02/03/2024,US10 ,P409988,601_GOODS_ISSUE_SALE,-1.0
42539,01-Jan-2024, US10,P461185,601_GOODS_ISSUE_SALE,-1.0
55905,07/18/2024,us20,P502306,GI Sale,-1.0
3092,14.10.2024,FR10 ,P478239,GI Sale,-1.0
95113,2024-06-17,us20,P443834,101,1.0
24747,09-Aug-2024,de10,P476697,GI Sale,-1.0
66810,07-Jul-2024,ae10,P428222,601,-1.0
2492,2024-03-16, FR10,P483706,GI Sale,-1.0
62164,2024-04-18,ae10,P479732,601_GOODS_ISSUE_SALE,-1.0
32603,20.07.2024,US10 ,P152203,Goods Issue,-2.0
52648,27-Apr-2024,us20,P457512,601_GOODS_ISSUE_SALE,-1.0
75499,2024-09-09,fr10,P451225,101_GOODS_RECEIPT,2.0
97913,06/03/2024,US20 ,P462387,GR,3.0
55168,22-Dec-2024,US20,P479830,601,-1.0
37782,02.03.2025,us10,P470542,Customer Return,1.0
12643,25-Jun-2024,fr10,P502068,601,-1.0
105052,24-Feb-2025,MA10 ,P471076,101,3.0
35850,29-Jul-2024, US10,P504841,GI Sale,-1.0
59034,2024-01-17,US20,P7844,Goods Issue,-1.0
68204,09.04.2025,ma10,P470542,Goods Issue,-2.0
20011,2024-10-28,uk10,P472044,601_GOODS_ISSUE_SALE,-2.0
56697,2024-03-06,US20 ,P420699,Goods Issue,-1.0
3232,2024-04-27,fr10,P429675,GI Sale,-1.0
8460,27-May-2024,FR10,P501697,Goods Issue,-1.0
57298,17-Dec-2024, US20,P504789,651,1.0
104530,02-Jun-2025,MA10,P473145,GR,2.0
79513,18-Nov-2024,UK10 ,P395532,101,1.0
83921,2024-06-17,DE10,P440305,Goods Receipt,2.0
35419,2025-01-18,us10,P504159,601_GOODS_ISSUE_SALE,-1.0
81252,30-Jun-2025,de10,P448730,Goods Receipt,1.0
94273,26.02.2024,US20,P397627,101,1.0
60176,21-Jun-2025,AE10 ,P466426,GI Sale,-1.0
80731,29-Jul-2024,UK10 ,P456006,Goods Receipt,1.0
35089,10/04/2024,US10,P459301,601_GOODS_ISSUE_SALE,-1.0
72671,17.06.2024,FR10,P458630,Goods Receipt,5.0
92106,2024-11-18, US10,P477168,Goods Receipt,3.0
37851,07.07.2024,US10 ,P294018,Goods Issue,-1.0
24562,2025-04-19,de10,P457429,601,-1.0
49863,15.01.2024, US20,P500445,601_GOODS_ISSUE_SALE,-1.0
88571,13-Jan-2025,US10 ,P470542,Goods Receipt,3.0
87278,2024-03-25, US10,P500992,101,2.0
91516,2024-04-22, US10,P477741,101_GOODS_RECEIPT,1.0
46122,2025-04-05,US10,P431511,651,1.0
87635,06/17/2024,US10,P107319,101,5.0
104641,2024-01-29,MA10 ,P479969,101_GOODS_RECEIPT,1.0
63062,2024-03-15,AE10,P467038,601,-1.0
18186,10/19/2024, UK10,P479732,601_GOODS_ISSUE_SALE,-1.0
99609,2024-01-15,AE10,P458630,GR,1.0
65959,02-Sep-2024,AE10,P408218,601_GOODS_ISSUE_SALE,-1.0
60970,07.02.2024, AE10,P472065,Return,1.0
19291,02/07/2024, UK10,P107319,601,-1.0
73820,05.05.2025,FR10,P470525,101_GOODS_RECEIPT,1.0
54769,2024-12-06, US20,P480634,601_GOODS_ISSUE_SALE,-1.0
91550,03/25/2024,us10,P399503,101,4.0
97361,06/16/2025,US20 ,P473145,GR,2.0
52322,27-Jan-2025,us20,P502068,Goods Issue,-1.0
5612,2024-09-21,FR10 ,P405602,601_GOODS_ISSUE_SALE,-1.0
98863,24-Feb-2025,AE10 ,P294018,101,1.0
41933,06/08/2025, US10,P434410,651,1.0
1325,30-Sep-2024,fr10,P389524,Goods Issue,-1.0
91850,26.08.2024, US10,P479829,Goods Receipt,1.0
45260,03/26/2024, US10,P399503,601_GOODS_ISSUE_SALE,-1.0
77187,11/04/2024,UK10,P501697,GR,2.0
47649,04/11/2025,US10 ,P502866,601,-1.0
58614,11-Feb-2024, US20,P399503,601,-1.0
10101,05.01.2024,FR10,P451225,GI Sale,-1.0
68246,07/02/2024,ma10,P397627,601,-1.0
66573,2025-05-12, AE10,P504789,Goods Issue,-1.0
81999,2024-05-20,DE10 ,P473145,Goods Receipt,1.0
72928,19.05.2025,fr10,P439406,101_GOODS_RECEIPT,2.0
26922,04/04/2025, DE10,P420019,Goods Issue,-1.0
7061,27.10.2024,fr10,P501721,Goods Issue,-1.0
88821,2024-06-03,us10,P76000,Goods Receipt,1.0
70742,12/18/2024,ma10,P472452,651_CUSTOMER_RETURN,1.0
2815,2024-09-18,FR10 ,P480529,GI Sale,-1.0
44052,03/17/2025,us10,P475981,GI Sale,-1.0
72139,02-Dec-2024,fr10,P500787,GR,3.0
26057,09.01.2025, DE10,P501760,601_GOODS_ISSUE_SALE,-1.0
24950,05/19/2025,DE10 ,P504127,601_GOODS_ISSUE_SALE,-1.0
89220,17.06.2024,US10,P471226,GR,3.0
73285,03-Jun-2024,FR10 ,P457458,Goods Receipt,4.0
39580,11-Dec-2024,US10 ,P12790,601,-1.0
33132,2024-06-12,US10 ,P431187,Customer Return,1.0
30444,22.03.2025, DE10,P451225,601,-1.0
51115,18.10.2024,us20,P420019,GI Sale,-1.0
82995,2025-05-05,DE10,P471226,101,1.0
76000,03/11/2024,FR10 ,P472317,Goods Receipt,1.0
20903,16.06.2025,UK10,P504794,GI Sale,-1.0
92801,03/24/2025,us20,P183916,101_GOODS_RECEIPT,3.0
73731,15-Jul-2024,fr10,P107319,GR,1.0
2184,26-Apr-2024,FR10 ,P504127,601,-1.0
78509,05.05.2025,UK10 ,P459301,101,3.0
50740,2024-09-20,US20 ,P476011,GI Sale,-1.0
37684,25-Mar-2025, US10,P296439,GI Sale,-1.0
34442,01.06.2024,us10,P500992,601,-1.0
89119,07/29/2024, US10,P413684,Goods Receipt,3.0
102107,08/12/2024, AE10,P428222,101_GOODS_RECEIPT,1.0
101640,2024-02-12,ae10,P408218,GR,1.0
93812,2024-12-02,us20,P482755,101_GOODS_RECEIPT,3.0
64502,12/01/2024, AE10,P469439,Goods Issue,-1.0
11847,2025-01-31,FR10,P471046,601,
44489,30.01.2024, US10,P443834,GI Sale,-1.0
13220,26-Dec-2024,UK10 ,P484052,GI Sale,
71299,11/28/2024,MA10,P475951,601,-1.0
34907,08/20/2024,US10,P479969,601_GOODS_ISSUE_SALE,-1.0
80206,03/24/2025, UK10,P431511,Goods Receipt,2.0
68378,2024-12-29,MA10 ,P435342,601_GOODS_ISSUE_SALE,-1.0
64970,15-Jan-2024,ae10,P461451,601_GOODS_ISSUE_SALE,-1.0
63127,02/07/2025,AE10,P476865,Goods Issue,-1.0
36607,20.09.2024,US10,P504281,Goods Issue,-1.0
63181,02.01.2025,AE10,P470025,601,-1.0
72143,02/10/2025, FR10,P500787,101,2.0
7922,10/01/2024,FR10,P469440,GI Sale,-1.0
32867,05/10/2024,us10,P480529,601_GOODS_ISSUE_SALE,-1.0
64387,2024-10-10,AE10 ,P470246,Goods Issue,-1.0
57455,13-Feb-2025,US20,P481370,GI Sale,-1.0
51184,10/04/2024,US20,P501493,Goods Issue,-1.0
14919,05/16/2024,UK10,P477822,GI Sale,-1.0
60453,12/27/2024,ae10,P429952,601_GOODS_ISSUE_SALE,-1.0
24674,10/22/2024,de10,P468353,601,-1.0
9295,05/17/2024,FR10 ,P7844,Goods Issue,-1.0
49839,30-Mar-2025, US20,P472065,Goods Issue,-1.0
57340,01/27/2024,US20,P296439,601,-1.0
38298,15-Apr-2024,US10,P455339,GI Sale,-1.0
104100,2024-07-01,MA10 ,P470246,101,2.0
51306,21-Jul-2024,US20 ,P378111,Goods Issue,-1.0
77769,11.03.2024, UK10,P399503,101,4.0
38526,26-Oct-2024, US10,P471046,Goods Issue,-1.0
93771,08/12/2024, US20,P501360,GR,1.0
14339,03/23/2024, UK10,P504127,Goods Issue,-2.0
76934,01/29/2024,uk10,P504453,Goods Receipt,2.0
49120,15-Jul-2024, US20,P397465,Goods Issue,-2.0
23381,11-Apr-2024, DE10,P470542,601_GOODS_ISSUE_SALE,-1.0
31783,2025-05-26,us10,P467973,GI Sale,
43403,2025-03-09,US10,P472065,GI Sale,-2.0
42884,16.08.2024,us10,P504044,Goods Issue,
44728,02.08.2024,US10,P471076,601_GOODS_ISSUE_SALE,-1.0
49431,2024-11-24, US20,P408218,Goods Issue,-1.0
19810,29.06.2024, UK10,P482013,601_GOODS_ISSUE_SALE,-1.0
11915,04/17/2025,FR10,P469828,Goods Issue,-1.0
14035,05.05.2024,UK10,P500787,601_GOODS_ISSUE_SALE,-1.0
38471,2024-12-12, US10,P429621,Goods Issue,-1.0
44534,03-Oct-2024,US10 ,P443834,GI Sale,-1.0
100243,2024-07-01,AE10,P450720,101,2.0
11487,2024-05-11, FR10,P443834,Goods Issue,-1.0
44294,28-Mar-2024,US10 ,P428636,Goods Issue,-1.0
65663,23-Jan-2025,ae10,P480636,GI Sale,-1.0
34428,03/01/2024, US10,P500992,Goods Issue,-1.0
12390,23-Oct-2024,fr10,P501760,GI Sale,-1.0
41934,2025-06-08,us10,P434410,Goods Issue,-1.0
26358,29-Jan-2025,DE10 ,P453929,601,-1.0
60173,2025-05-05,AE10 ,P466426,GI Sale,-1.0
105287,2024-10-21,MA10 ,P107319,Goods Receipt,1.0
23388,2024-06-07,de10,P470542,GI Sale,-1.0
63871,02/25/2025,AE10 ,P467944,601,-1.0
70151,09/08/2024,ma10,P378111,Goods Issue,-1.0
6267,02/02/2024,fr10,P470525,601_GOODS_ISSUE_SALE,-1.0
55465,2024-03-06,us20,P416825,Goods Issue,-1.0
69434,03-Apr-2025,MA10,P416825,601,-1.0
32893,10/27/2024,US10 ,P480529,601_GOODS_ISSUE_SALE,-1.0
38037,04/26/2025,US10 ,P405269,601,-1.0
74063,2024-01-29,FR10,P479830,101,1.0
68961,10/28/2024,MA10 ,P470025,601,-1.0
87792,30.06.2025,us10,P470025,101_GOODS_RECEIPT,5.0
103261,12/16/2024,MA10,P7844,GR,1.0
27254,02/19/2025,de10,P109911,GI Sale,-1.0
33202,11-May-2025, US10,P431187,GI Sale,-1.0
96927,2025-01-27, US20,P454018,101_GOODS_RECEIPT,4.0
75784,26-Aug-2024,FR10,P453929,GR,4.0
39534,09-Apr-2024, US10,P12790,Goods Issue,-1.0
43854,12.03.2024,US10,P405602,601,-1.0
51075,2024-02-04,US20 ,P420019,Goods Issue,-1.0
95801,09/09/2024,US20,P474942,101_GOODS_RECEIPT,1.0
13796,08.04.2024,UK10,P501721,601,-1.0
31548,05/13/2025,US10,P481370,601,-1.0
35069,04/15/2024,US10 ,P459301,GI Sale,-1.0
15053,06/21/2024,UK10 ,P387939,601_GOODS_ISSUE_SALE,-1.0
8389,2024-08-12,fr10,P399503,GI Sale,-1.0
74149,21-Oct-2024,FR10,P375534,GR,1.0
80442,07/01/2024,UK10 ,P457429,101_GOODS_RECEIPT,2.0
76228,2025-06-16,FR10 ,P471046,Goods Receipt,1.0
28338,2024-05-28,DE10,P296439,601,-1.0
100067,02-Dec-2024, AE10,P479829,101,1.0
